,steps,episodes,loss,averageReturn
2635,62650,26360,0.017419615760445595,-1.0
2636,62695,26370,-0.12677821516990662,35.0
2637,62745,26380,-0.4137803018093109,30.0
2638,62790,26390,-0.13823933899402618,19.0
2639,62815,26400,-0.005753759760409594,-1.0
2640,62845,26410,0.0024836519733071327,12.0
2641,62865,26420,-0.01184624433517456,4.0
2642,62895,26430,-0.00675103347748518,8.0
2643,62920,26440,0.009993542917072773,3.0
2644,62955,26450,0.024324927479028702,21.0
2645,62975,26460,0.05423768609762192,6.0
2646,63005,26470,-0.029478296637535095,8.0
2647,63035,26480,-0.37126797437667847,-4.0
2648,63060,26490,-0.008804033510386944,3.0
2649,63080,26500,-0.0973571240901947,-4.0
2650,63120,26510,-0.026798898354172707,22.0
2651,63145,26520,0.27858030796051025,3.0
2652,63170,26530,-0.05417083948850632,9.0
2653,63205,26540,-0.08492914587259293,15.0
2654,63235,26550,-0.052390314638614655,12.0
2655,63270,26560,0.005702225957065821,1.0
2656,63300,26570,-0.1813562661409378,14.0
2657,63320,26580,-0.08517279475927353,-16.0
2658,63360,26590,-0.17160972952842712,0.0
2659,63385,26600,-0.021964330226182938,17.0
2660,63410,26610,-2.9121036277501844e-05,5.0
2661,63435,26620,-0.0040732137858867645,9.0
2662,63455,26630,-0.07798036187887192,4.0
2663,63500,26640,-0.04381776973605156,39.0
2664,63525,26650,-0.11745624244213104,3.0
2665,63565,26660,-0.18488934636116028,12.0
2666,63605,26670,-0.08606602996587753,14.0
2667,63625,26680,-9.101629257202148e-05,0.0
2668,63675,26690,-0.22897978127002716,6.0
2669,63705,26700,0.01657957397401333,-4.0
2670,63740,26710,-0.0037871035747230053,27.0
2671,63770,26720,-0.04024858400225639,6.0
2672,63810,26730,0.018531879410147667,18.0
2673,63840,26740,0.008949448354542255,8.0
2674,63875,26750,0.006960276514291763,19.0
2675,63920,26760,-0.012183399870991707,15.0
2676,63955,26770,-0.012512421235442162,17.0
2677,63990,26780,-0.031589485704898834,19.0
2678,64030,26790,-0.4494059979915619,10.0
2679,64080,26800,-0.14235424995422363,20.0
2680,64105,26810,-0.0035173450596630573,9.0
2681,64135,26820,0.002048907335847616,6.0
2682,64150,26830,-0.07629614323377609,-9.0
2683,64175,26840,-0.004408237989991903,3.0
2684,64195,26850,-0.08271943777799606,10.0
2685,64210,26860,-0.0021042372100055218,1.0
2686,64230,26870,-0.05893697217106819,2.0
2687,64255,26880,-0.03319039195775986,1.0
2688,64275,26890,0.09924677014350891,0.0
2689,64285,26900,0.06972156465053558,-6.0
2690,64305,26910,0.10974813997745514,6.0
2691,64325,26920,0.024614151567220688,-2.0
2692,64350,26930,-0.005137497093528509,-1.0
2693,64370,26940,-0.014234364032745361,4.0
2694,64395,26950,0.4199874997138977,11.0
2695,64425,26960,-0.002905074506998062,20.0
2696,64450,26970,0.22175946831703186,9.0
2697,64480,26980,-0.040230222046375275,14.0
2698,64495,26990,0.07738970220088959,-3.0
2699,64520,27000,0.04553817957639694,7.0
2700,64530,27010,0.08515308797359467,-6.0
2701,64555,27020,0.09896243363618851,5.0
2702,64580,27030,-0.14087477326393127,9.0
2703,64605,27040,-0.009440126828849316,9.0
2704,64635,27050,-0.06865590065717697,10.0
2705,64665,27060,-0.03905230015516281,-6.0
2706,64705,27070,0.013887804932892323,22.0
2707,64745,27080,-0.01573975756764412,16.0
2708,64780,27090,-0.08875952661037445,13.0
2709,64805,27100,-0.06798677891492844,1.0
2710,64850,27110,-0.007673227693885565,13.0
2711,64890,27120,-0.01515866257250309,-2.0
2712,64915,27130,-0.35181865096092224,-5.0
2713,64950,27140,0.004147423896938562,-5.0
2714,64980,27150,0.07461348176002502,12.0
2715,64995,27160,0.10624267160892487,-7.0
2716,65015,27170,-0.019250407814979553,10.0
2717,65045,27180,-0.037155553698539734,10.0
2718,65065,27190,0.0016090444987639785,4.0
2719,65090,27200,0.10113312304019928,5.0
2720,65110,27210,-0.06213085725903511,-4.0
2721,65140,27220,0.0957363024353981,10.0
2722,65155,27230,0.01480567455291748,1.0
2723,65180,27240,0.02088291570544243,13.0
2724,65220,27250,-0.005112703889608383,20.0
2725,65245,27260,0.12139620631933212,17.0
2726,65270,27270,-0.057049818336963654,3.0
2727,65295,27280,-0.03242253139615059,11.0
2728,65335,27290,-0.10502506792545319,2.0
2729,65360,27300,0.06557784229516983,1.0
2730,65390,27310,-0.27516263723373413,-20.0
2731,65420,27320,0.13426806032657623,14.0
2732,65455,27330,-0.06946711242198944,19.0
2733,65485,27340,-0.0725025162100792,12.0
2734,65515,27350,-0.15254968404769897,-2.0
2735,65550,27360,-0.12019803375005722,5.0
2736,65580,27370,0.030786380171775818,16.0
2737,65620,27380,0.04815179482102394,16.0
2738,65660,27390,-0.07157002389431,12.0
2739,65700,27400,-0.06039377301931381,-8.0
2740,65740,27410,-0.07605044543743134,18.0
2741,65785,27420,-0.35761088132858276,15.0
2742,65820,27430,-0.01677156426012516,9.0
2743,65855,27440,-0.024955932050943375,19.0
2744,65895,27450,-0.007212443742901087,24.0
2745,65940,27460,-0.4732840955257416,9.0
2746,65970,27470,0.0009994808351621032,-2.0
2747,66010,27480,-0.057356514036655426,6.0
2748,66050,27490,0.011784967966377735,0.0
2749,66085,27500,-0.013485069386661053,-3.0
2750,66130,27510,-0.0028543807566165924,1.0
2751,66180,27520,0.0005413286271505058,20.0
2752,66210,27530,-0.0023114520590752363,10.0
2753,66245,27540,-0.229024738073349,1.0
2754,66290,27550,-0.002157961716875434,25.0
2755,66345,27560,0.020268231630325317,5.0
2756,66380,27570,-0.013556865975260735,-5.0
2757,66420,27580,-0.5747748613357544,10.0
2758,66450,27590,-0.07424382865428925,4.0
2759,66495,27600,-0.22190654277801514,15.0
2760,66530,27610,-0.5576447248458862,-5.0
2761,66560,27620,0.022030824795365334,12.0
2762,66600,27630,-0.004960492253303528,14.0
2763,66635,27640,0.032651547342538834,21.0
2764,66675,27650,0.050746165215969086,28.0
2765,66700,27660,-0.0941319465637207,-1.0
2766,66730,27670,-0.004036396276205778,12.0
2767,66765,27680,-0.01690756529569626,15.0
2768,66795,27690,0.026158064603805542,16.0
2769,66835,27700,0.007878308184444904,16.0
2770,66855,27710,-0.05799853801727295,-4.0
2771,66880,27720,-0.0013349466025829315,9.0
2772,66910,27730,0.2874273657798767,2.0
2773,66930,27740,0.0028414286207407713,6.0
2774,66965,27750,-0.009003935381770134,23.0
2775,67005,27760,-0.010776868090033531,4.0
2776,67040,27770,-0.1445152908563614,11.0
2777,67070,27780,-0.028569718822836876,8.0
2778,67090,27790,-0.004776363261044025,6.0
2779,67120,27800,0.0357244573533535,0.0
2780,67150,27810,-0.1332302689552307,18.0
2781,67180,27820,0.03700198978185654,14.0
2782,67195,27830,-0.0008801635121926665,-1.0
2783,67235,27840,-0.07375871390104294,26.0
2784,67255,27850,0.0034928247332572937,-2.0
2785,67290,27860,-0.02431679517030716,1.0
2786,67335,27870,-0.06476635485887527,21.0
2787,67365,27880,-0.03860405087471008,-4.0
2788,67420,27890,0.1765975058078766,37.0
2789,67445,27900,0.0008224759949371219,-1.0
2790,67480,27910,0.07847088575363159,11.0
2791,67510,27920,-0.009573143906891346,2.0
2792,67555,27930,0.0013267614413052797,11.0
2793,67590,27940,0.038296930491924286,-3.0
2794,67640,27950,-0.02851060964167118,32.0
2795,67675,27960,-0.12310830503702164,11.0
2796,67715,27970,-0.05945608764886856,-8.0
2797,67755,27980,-0.040350086987018585,6.0
2798,67810,27990,0.02258029207587242,17.0
2799,67850,28000,-0.031219828873872757,18.0
2800,67910,28010,-0.007049345877021551,22.0
2801,67940,28020,-0.10554160922765732,-6.0
2802,67985,28030,-0.03945009037852287,23.0
2803,68025,28040,-0.034687694162130356,16.0
2804,68075,28050,0.0030038226395845413,18.0
2805,68120,28060,-0.043270863592624664,9.0
2806,68155,28070,-0.3985942006111145,13.0
2807,68195,28080,-0.04259428381919861,18.0
2808,68240,28090,0.038768090307712555,9.0
2809,68285,28100,-0.08378564566373825,17.0
2810,68340,28110,-0.01677871122956276,11.0
2811,68390,28120,-0.22767643630504608,-4.0
2812,68440,28130,-0.039148636162281036,28.0
2813,68480,28140,-0.09999692440032959,-8.0
2814,68520,28150,-0.04435136169195175,-6.0
2815,68570,28160,-0.0335545651614666,-6.0
2816,68625,28170,-0.02575485035777092,-7.0
2817,68670,28180,-0.008149509318172932,3.0
2818,68720,28190,-0.0012593267019838095,16.0
2819,68775,28200,-0.04913231357932091,-21.0
2820,68825,28210,0.014073004946112633,-6.0
2821,68875,28220,-0.20273931324481964,14.0
2822,68920,28230,-0.23746733367443085,3.0
2823,68970,28240,-0.13144320249557495,8.0
2824,69025,28250,-0.023548167198896408,5.0
2825,69075,28260,-0.12721550464630127,-4.0
2826,69135,28270,-0.3395605981349945,-6.0
2827,69190,28280,-0.052429478615522385,11.0
2828,69240,28290,-0.06777090579271317,-4.0
2829,69285,28300,-0.22565770149230957,19.0
2830,69340,28310,-0.06567929685115814,-3.0
2831,69390,28320,-0.01760621927678585,-8.0
2832,69440,28330,-0.09335245192050934,-16.0
2833,69475,28340,-0.014695212244987488,9.0
2834,69520,28350,-0.10406424105167389,13.0
2835,69560,28360,-0.47837552428245544,16.0
2836,69610,28370,-0.021747980266809464,-6.0
2837,69660,28380,-0.07291587442159653,28.0
2838,69705,28390,-0.01627158187329769,9.0
2839,69745,28400,-0.001802439452148974,-4.0
2840,69795,28410,-0.02673153020441532,34.0
2841,69825,28420,0.2542555332183838,-18.0
2842,69860,28430,-0.30782368779182434,13.0
2843,69910,28440,-0.010515733622014523,6.0
2844,69960,28450,-0.003280241508036852,22.0
2845,70000,28460,-0.1914610117673874,4.0
2846,70050,28470,-0.3425494432449341,-10.0
2847,70085,28480,-0.07573650777339935,-13.0
2848,70135,28490,0.061674654483795166,14.0
2849,70170,28500,-0.0628051608800888,-13.0
2850,70220,28510,0.020199688151478767,14.0
2851,70265,28520,-0.382007896900177,13.0
2852,70305,28530,-0.019967999309301376,10.0
2853,70345,28540,2.3052096366882324e-05,20.0
2854,70385,28550,0.03676407411694527,16.0
2855,70425,28560,-0.0020403533708304167,-8.0
2856,70485,28570,-0.03076743707060814,14.0
2857,70505,28580,-0.10224197059869766,6.0
2858,70525,28590,-0.542776882648468,-14.0
2859,70560,28600,-0.029470860958099365,5.0
2860,70605,28610,-0.17377187311649323,29.0
2861,70630,28620,0.003529875772073865,-9.0
2862,70655,28630,0.012627802789211273,11.0
2863,70695,28640,-0.006723788566887379,18.0
2864,70730,28650,0.0008960054256021976,23.0
2865,70775,28660,0.0013136474881321192,11.0
2866,70810,28670,0.03538843244314194,3.0
2867,70840,28680,-0.004173588007688522,10.0
2868,70880,28690,-0.1632046103477478,18.0
2869,70910,28700,-0.12135384231805801,12.0
2870,70945,28710,-0.0013949442654848099,17.0
2871,70980,28720,-0.011935750022530556,17.0
2872,71000,28730,0.07989855110645294,4.0
2873,71030,28740,0.0004932248266413808,8.0
2874,71060,28750,0.06249641254544258,22.0
2875,71080,28760,0.03586225211620331,2.0
2876,71115,28770,-0.013331152498722076,25.0
2877,71150,28780,0.006817902438342571,5.0
2878,71180,28790,-0.008896511048078537,18.0
2879,71205,28800,-0.001883224816992879,3.0
2880,71225,28810,-0.009358563460409641,6.0
2881,71265,28820,-0.10958147048950195,14.0
2882,71290,28830,-0.0440196767449379,1.0
2883,71320,28840,-0.03455573320388794,6.0
2884,71345,28850,-0.6012513041496277,1.0
2885,71365,28860,0.1242927759885788,2.0
2886,71390,28870,-0.11694452911615372,-1.0
2887,71420,28880,-0.06589047610759735,-8.0
2888,71465,28890,-0.10907808691263199,31.0
2889,71490,28900,0.0013390579260885715,13.0
2890,71535,28910,-0.034557584673166275,7.0
2891,71560,28920,0.04577537253499031,5.0
2892,71585,28930,0.08941210061311722,7.0
2893,71620,28940,-0.1514991968870163,-1.0
2894,71650,28950,0.028766850009560585,20.0
2895,71675,28960,-0.12988361716270447,-5.0
2896,71700,28970,0.073995441198349,11.0
2897,71735,28980,-0.36356157064437866,21.0
2898,71770,28990,0.02699018083512783,15.0
2899,71805,29000,-0.3862178921699524,7.0
2900,71830,29010,0.008310181088745594,13.0
2901,71860,29020,0.48785582184791565,-2.0
2902,71895,29030,0.017825743183493614,25.0
2903,71935,29040,-0.13065209984779358,2.0
2904,71960,29050,-0.1295298933982849,-1.0
2905,71985,29060,-0.053854454308748245,-1.0
2906,72005,29070,-0.009327971376478672,4.0
2907,72030,29080,-0.032576825469732285,3.0
2908,72055,29090,-0.00844633113592863,7.0
2909,72075,29100,-0.022596491500735283,-4.0
2910,72105,29110,0.006288962904363871,8.0
2911,72125,29120,-0.02151178941130638,4.0
2912,72160,29130,0.06385614722967148,5.0
2913,72190,29140,-0.19981124997138977,-8.0
2914,72225,29150,-0.2670894265174866,11.0
2915,72250,29160,-0.004533511120826006,-7.0
2916,72270,29170,0.008892841637134552,0.0
2917,72300,29180,-0.08555947989225388,10.0
2918,72330,29190,-0.02233528532087803,20.0
2919,72350,29200,-0.028628796339035034,6.0
2920,72370,29210,-0.007927191443741322,6.0
2921,72395,29220,0.009844212792813778,11.0
2922,72425,29230,0.08651220798492432,10.0
2923,72445,29240,0.1514415442943573,4.0
2924,72465,29250,-0.016362790018320084,0.0
2925,72490,29260,0.25102049112319946,13.0
2926,72515,29270,-0.0056489561684429646,11.0
2927,72550,29280,-0.019591055810451508,3.0
2928,72575,29290,-0.00020682548347394913,1.0
2929,72600,29300,-0.004038732033222914,3.0
2930,72620,29310,-0.06094837188720703,8.0
2931,72650,29320,-0.18385788798332214,8.0
2932,72675,29330,-0.03614338859915733,15.0
2933,72715,29340,-0.03672125190496445,12.0
2934,72755,29350,-0.04011809080839157,10.0
2935,72800,29360,-0.014268623664975166,25.0
2936,72835,29370,-0.05756303668022156,3.0
2937,72865,29380,0.01770591363310814,8.0
2938,72900,29390,0.11799900233745575,19.0
2939,72935,29400,-0.0661037266254425,-5.0
2940,72975,29410,-0.10974226891994476,20.0
2941,73000,29420,0.008057019673287868,-3.0
2942,73035,29430,0.039806295186281204,-3.0
2943,73075,29440,0.04299258068203926,8.0
2944,73095,29450,-0.05577642843127251,2.0
2945,73135,29460,-0.04542374983429909,16.0
2946,73165,29470,-0.00941535271704197,-6.0
2947,73210,29480,-0.100921131670475,15.0
2948,73255,29490,-0.046887367963790894,7.0
2949,73295,29500,-0.5653784871101379,-2.0
2950,73335,29510,0.0014346784446388483,-10.0
2951,73380,29520,-0.02611825242638588,11.0
2952,73420,29530,-0.008979534730315208,2.0
2953,73450,29540,-0.04047733172774315,-6.0
2954,73490,29550,-0.018337203189730644,6.0
2955,73520,29560,-0.008608703501522541,0.0
2956,73550,29570,-0.023120738565921783,-2.0
2957,73590,29580,-0.024229511618614197,12.0
2958,73630,29590,0.007252494338899851,2.0
2959,73660,29600,-0.07084134221076965,2.0
2960,73720,29610,-0.29394927620887756,30.0
2961,73775,29620,0.004617366939783096,19.0
2962,73805,29630,-0.008587493561208248,0.0
2963,73845,29640,-0.03575437515974045,-2.0
2964,73880,29650,-0.12764029204845428,7.0
2965,73925,29660,0.00622187415137887,1.0
2966,73965,29670,0.04474235326051712,24.0
2967,74010,29680,0.002482895040884614,5.0
2968,74045,29690,-0.024578414857387543,3.0
2969,74080,29700,-0.330105721950531,-1.0
2970,74115,29710,-0.06690990179777145,-7.0
2971,74150,29720,-0.16943491995334625,-7.0
2972,74190,29730,-0.0209879819303751,-24.0
2973,74220,29740,-0.093840092420578,6.0
2974,74260,29750,-0.0036235079169273376,22.0
2975,74285,29760,-0.2191377431154251,9.0
2976,74325,29770,-0.0007821906474418938,-6.0
2977,74360,29780,0.06532476097345352,-1.0
2978,74400,29790,-0.009662806987762451,28.0
2979,74445,29800,0.25211650133132935,1.0
2980,74475,29810,-0.007911651395261288,4.0
2981,74505,29820,-0.014159835875034332,12.0
2982,74530,29830,0.025155648589134216,1.0
2983,74560,29840,-0.05974740907549858,6.0
2984,74585,29850,-0.022944055497646332,9.0
2985,74625,29860,-0.01892850175499916,14.0
2986,74660,29870,-0.036793921142816544,11.0
2987,74680,29880,-0.2297387570142746,-12.0
2988,74720,29890,-0.4507480561733246,0.0
2989,74755,29900,-0.09175364673137665,13.0
2990,74770,29910,0.5154973268508911,-5.0
2991,74795,29920,-0.019698500633239746,3.0
2992,74820,29930,0.09722850471735,-3.0
2993,74845,29940,-0.05995166301727295,7.0
2994,74870,29950,-0.5892232656478882,-11.0
2995,74905,29960,-0.04044772684574127,5.0
2996,74950,29970,-0.3207826018333435,13.0
2997,74980,29980,0.00152551697101444,10.0
2998,75010,29990,0.05954762548208237,16.0
2999,75040,30000,0.0015625476371496916,6.0
3000,75065,30010,0.009471671655774117,-7.0
3001,75075,30020,0.0015120336320251226,-6.0
3002,75090,30030,0.046731170266866684,5.0
3003,75100,30040,-0.002002544002607465,-8.0
3004,75115,30050,0.011656234972178936,-1.0
3005,75130,30060,0.021409206092357635,5.0
3006,75145,30070,-0.003603899385780096,-5.0
3007,75155,30080,0.001158030703663826,-6.0
3008,75180,30090,-0.04826439544558525,5.0
3009,75195,30100,0.0006945051136426628,-1.0
3010,75225,30110,0.0022685984149575233,20.0
3011,75240,30120,0.13203412294387817,5.0
3012,75250,30130,0.03672916814684868,-2.0
3013,75285,30140,0.08614325523376465,21.0
3014,75305,30150,0.006684901658445597,10.0
3015,75325,30160,0.3738822340965271,0.0
3016,75345,30170,0.018406745046377182,6.0
3017,75360,30180,-0.0001487713016103953,-1.0
3018,75385,30190,-0.019974900409579277,15.0
3019,75400,30200,0.0014348906697705388,-5.0
3020,75435,30210,0.09020868688821793,29.0
3021,75450,30220,-0.036463283002376556,-1.0
3022,75460,30230,0.14343024790287018,-4.0
3023,75490,30240,0.023243028670549393,18.0
3024,75530,30250,0.08402003347873688,26.0
3025,75550,30260,0.3873448073863983,4.0
3026,75570,30270,-0.006390819791704416,6.0
3027,75590,30280,-0.007772085256874561,-2.0
3028,75610,30290,0.05302787572145462,0.0
3029,75630,30300,-0.010638697072863579,2.0
3030,75650,30310,-0.004651062656193972,6.0
3031,75675,30320,0.041569098830223083,17.0
3032,75705,30330,-0.0346609391272068,12.0
3033,75730,30340,0.0011925550643354654,13.0
3034,75760,30350,-0.010770183056592941,-4.0
3035,75780,30360,-0.008499999530613422,4.0
3036,75795,30370,0.000357969751348719,-1.0
3037,75820,30380,0.028906533494591713,-9.0
3038,75845,30390,-0.17774462699890137,13.0
3039,75885,30400,-0.19343481957912445,16.0
3040,75920,30410,-0.09578097611665726,25.0
3041,75950,30420,-0.3606506884098053,6.0
3042,75985,30430,-0.05558167025446892,15.0
3043,76015,30440,0.10653965175151825,16.0
3044,76045,30450,-0.002302908804267645,8.0
3045,76080,30460,-0.002026641508564353,17.0
3046,76110,30470,-0.013565696775913239,4.0
3047,76150,30480,-0.009164052084088326,6.0
3048,76185,30490,-0.0012193552684038877,9.0
3049,76215,30500,-0.10272594541311264,0.0
3050,76245,30510,-0.0140377227216959,10.0
3051,76275,30520,-0.024737467989325523,8.0
3052,76315,30530,-0.009950543753802776,30.0
3053,76340,30540,-0.03007560595870018,11.0
3054,76380,30550,-0.10276687145233154,6.0
3055,76405,30560,0.16480788588523865,-7.0
3056,76430,30570,-0.01329571008682251,-1.0
3057,76465,30580,-0.12776347994804382,13.0
3058,76510,30590,-0.24189190566539764,19.0
3059,76550,30600,-0.17231139540672302,4.0
3060,76580,30610,0.006087360437959433,8.0
3061,76610,30620,-0.08737204968929291,10.0
3062,76625,30630,0.07295183092355728,-1.0
3063,76645,30640,0.021835021674633026,2.0
3064,76665,30650,-0.0018433151999488473,8.0
3065,76705,30660,0.01485973410308361,26.0
3066,76735,30670,0.005479121580719948,10.0
3067,76750,30680,0.033224593847990036,1.0
3068,76765,30690,0.011281357146799564,1.0
3069,76780,30700,4.783503391081467e-05,1.0
3070,76805,30710,0.014251723885536194,5.0
3071,76840,30720,-0.16968131065368652,21.0
3072,76860,30730,0.02245182916522026,8.0
3073,76880,30740,-0.010737891308963299,6.0
3074,76890,30750,-0.0003507595101837069,-8.0
3075,76915,30760,-0.018005164340138435,15.0
3076,76925,30770,0.001784625113941729,-6.0
3077,76945,30780,0.008889191783964634,6.0
3078,76960,30790,-0.011179044842720032,7.0
3079,76985,30800,-0.0011919362004846334,9.0
3080,76995,30810,0.1613018959760666,-2.0
3081,77005,30820,-0.0002979288692586124,-2.0
3082,77020,30830,0.21913950145244598,3.0
3083,77040,30840,0.0856778547167778,10.0
3084,77060,30850,-0.0010298575507476926,8.0
3085,77080,30860,0.011007918044924736,2.0
3086,77105,30870,-0.002236881759017706,13.0
3087,77115,30880,0.1493147313594818,0.0
3088,77125,30890,-0.008924216963350773,-10.0
3089,77135,30900,0.011418381705880165,-6.0
3090,77150,30910,0.08335453271865845,3.0
3091,77160,30920,0.06177564337849617,-2.0
3092,77185,30930,0.0037163388915359974,15.0
3093,77205,30940,2.374509313085582e-05,4.0
3094,77220,30950,-0.050354987382888794,-3.0
3095,77240,30960,-0.038512565195560455,12.0
3096,77260,30970,0.07780627906322479,2.0
3097,77280,30980,0.028737446293234825,2.0
3098,77315,30990,-0.0893440693616867,17.0
3099,77335,31000,-0.013765285722911358,12.0
3100,77345,31010,0.030922582373023033,2.0
3101,77370,31020,0.0047606006264686584,13.0
3102,77390,31030,0.033780042082071304,6.0
3103,77410,31040,0.0003583059587981552,6.0
3104,77430,31050,0.015392701141536236,6.0
3105,77445,31060,0.005201314575970173,-1.0
3106,77455,31070,0.0861571729183197,-4.0
3107,77475,31080,-0.008939013816416264,14.0
3108,77500,31090,0.01501845009624958,13.0
3109,77515,31100,0.0033683187793940306,5.0
3110,77535,31110,-0.0037776981480419636,4.0
3111,77555,31120,0.06165832281112671,-2.0
3112,77575,31130,-0.002499869791790843,6.0
3113,77595,31140,0.05848684161901474,2.0
3114,77605,31150,0.09930161386728287,0.0
3115,77620,31160,0.0011964805889874697,5.0
3116,77645,31170,0.005957362242043018,9.0
3117,77665,31180,-0.0018962702015414834,6.0
3118,77685,31190,0.011087100952863693,4.0
3119,77700,31200,0.013462717644870281,3.0
3120,77730,31210,0.011679614894092083,18.0
3121,77750,31220,0.11274431645870209,6.0
3122,77765,31230,0.11463695764541626,3.0
3123,77785,31240,-0.09649888426065445,10.0
3124,77810,31250,-0.013232508674263954,9.0
3125,77825,31260,0.26561254262924194,3.0
3126,77835,31270,-0.0009306076681241393,-10.0
3127,77860,31280,0.01312624104321003,13.0
3128,77876,31290,-0.4423004984855652,-6.0
3129,77896,31300,0.012140964157879353,0.0
3130,77916,31310,-0.14282307028770447,-4.0
3131,77951,31320,0.016918620094656944,15.0
3132,77976,31330,-0.04492907598614693,3.0
3133,78006,31340,-0.05223881080746651,12.0
3134,78036,31350,-0.0313619002699852,6.0
3135,78061,31360,0.051021456718444824,7.0
3136,78086,31370,-0.0002201792085543275,9.0
3137,78106,31380,-0.00548599986359477,-10.0
3138,78141,31390,0.06576427072286606,-1.0
3139,78156,31400,0.08475351333618164,-5.0
3140,78191,31410,-0.18391498923301697,-1.0
3141,78221,31420,-0.023747194558382034,16.0
3142,78276,31430,-1.0370354652404785,5.0
3143,78306,31440,-0.040161579847335815,8.0
3144,78336,31450,-0.003233658615499735,18.0
3145,78351,31460,-0.00534566305577755,3.0
3146,78376,31470,-0.018100781366229057,9.0
3147,78416,31480,0.004331578034907579,18.0
3148,78431,31490,0.007738636340945959,-5.0
3149,78456,31500,0.044019896537065506,5.0
3150,78481,31510,-0.44305577874183655,13.0
3151,78506,31520,-0.0443999357521534,7.0
3152,78536,31530,-0.008455573581159115,8.0
3153,78561,31540,-0.03945232182741165,-11.0
3154,78586,31550,0.0022515913005918264,9.0
3155,78606,31560,0.0022931178100407124,-2.0
3156,78621,31570,-0.02842044271528721,-5.0
3157,78641,31580,0.009727356024086475,-2.0
3158,78661,31590,-0.01725080981850624,0.0
3159,78681,31600,0.015282556414604187,2.0
3160,78706,31610,-0.13151593506336212,15.0
3161,78746,31620,-0.011313019320368767,6.0
3162,78761,31630,-0.03805351257324219,-7.0
3163,78781,31640,0.044079072773456573,-2.0
3164,78806,31650,-0.23390427231788635,9.0
3165,78841,31660,-0.0006519834860228002,11.0
3166,78876,31670,0.02612427808344364,25.0
3167,78926,31680,-0.2313699722290039,2.0
3168,78971,31690,-0.006199813447892666,25.0
3169,79011,31700,-0.08005834370851517,18.0
3170,79051,31710,-0.0006456795381382108,10.0
3171,79076,31720,-0.046967513859272,1.0
3172,79101,31730,-0.08318360894918442,11.0
3173,79151,31740,-0.10121935606002808,0.0
3174,79181,31750,-0.01595190167427063,10.0
3175,79216,31760,-0.07500804960727692,13.0
3176,79261,31770,-0.06336905807256699,29.0
3177,79301,31780,-0.16647568345069885,0.0
3178,79341,31790,-0.025549564510583878,8.0
3179,79381,31800,-0.02365555241703987,0.0
3180,79416,31810,-0.12484319508075714,3.0
3181,79456,31820,-0.3666267991065979,-4.0
3182,79466,31830,-0.14377301931381226,-6.0
3183,79491,31840,-0.005075428169220686,5.0
3184,79521,31850,-0.15380321443080902,10.0
3185,79556,31860,0.0020716399885714054,13.0
3186,79581,31870,-0.022014070302248,1.0
3187,79601,31880,-0.006484425161033869,-4.0
3188,79631,31890,0.0057860687375068665,16.0
3189,79661,31900,-0.0004995543276891112,4.0
3190,79681,31910,-0.0012353050988167524,8.0
3191,79716,31920,-0.10700561851263046,7.0
3192,79756,31930,-0.03514343500137329,16.0
3193,79796,31940,0.04987210035324097,16.0
3194,79811,31950,-0.08687891811132431,1.0
3195,79831,31960,-0.022673500701785088,14.0
3196,79871,31970,0.5569537878036499,24.0
3197,79891,31980,0.5776005387306213,2.0
3198,79926,31990,-0.014376537874341011,17.0
3199,79966,32000,-0.08977977931499481,22.0
3200,80001,32010,-0.012440787628293037,17.0
3201,80031,32020,-0.08025432378053665,6.0
3202,80061,32030,0.012583921663463116,14.0
3203,80076,32040,-0.006880837492644787,3.0
3204,80106,32050,0.007107448764145374,-12.0
3205,80151,32060,-0.019178617745637894,17.0
3206,80196,32070,-0.004994422663003206,7.0
3207,80246,32080,-0.04097368195652962,30.0
3208,80276,32090,-0.01015702448785305,4.0
3209,80311,32100,-0.02414785698056221,-5.0
3210,80351,32110,-0.26140469312667847,14.0
3211,80401,32120,-0.0053731175139546394,2.0
3212,80456,32130,-0.004139058291912079,11.0
3213,80496,32140,-0.13209697604179382,4.0
3214,80531,32150,-0.26819783449172974,-3.0
3215,80576,32160,-0.38530856370925903,-27.0
3216,80626,32170,-0.06261232495307922,8.0
3217,80671,32180,-0.08690547943115234,-15.0
3218,80716,32190,-0.20822744071483612,25.0
3219,80756,32200,-0.041947197169065475,6.0
3220,80811,32210,-0.013400170020759106,15.0
3221,80866,32220,-0.10598830878734589,31.0
3222,80906,32230,-0.2183459997177124,6.0
3223,80946,32240,-0.07898502051830292,6.0
3224,80981,32250,-0.05979496240615845,-1.0
3225,81021,32260,-0.02110360562801361,14.0
3226,81056,32270,-0.2676658034324646,7.0
3227,81081,32280,-0.22032637894153595,-7.0
3228,81121,32290,-0.007543074898421764,-8.0
3229,81146,32300,-0.02692658081650734,-9.0
3230,81181,32310,0.13244272768497467,5.0
3231,81221,32320,-0.012225518003106117,0.0
3232,81246,32330,0.09637003391981125,13.0
3233,81286,32340,0.04216717928647995,-16.0
3234,81321,32350,-0.05659908801317215,7.0
3235,81361,32360,-0.028744708746671677,14.0
3236,81401,32370,-0.0010950458236038685,4.0
3237,81441,32380,0.0005032340995967388,16.0
3238,81486,32390,-0.034741368144750595,11.0
3239,81516,32400,0.009988071396946907,-2.0
3240,81556,32410,-0.02184792049229145,-10.0
3241,81591,32420,-0.009709645062685013,1.0
3242,81626,32430,0.0667700320482254,7.0
