,accuracy0,loss0,val_accuracy0,val_loss0,accuracy1,loss1,val_accuracy1,val_loss1,accuracy2,loss2,val_accuracy2,val_loss2,accuracy3,loss3,val_accuracy3,val_loss3,accuracy4,loss4,val_accuracy4,val_loss4
34,0.549506664276123,1.3504273891448975,0.5677154660224915,1.342896580696106,0.5899965763092041,1.3111903667449951,0.600547194480896,1.303411841392517,0.5464443564414978,1.3567742109298706,0.5444596409797668,1.3604012727737427,0.5617557168006897,1.340777039527893,0.5444596409797668,1.3588461875915527,0.5481456518173218,1.3582334518432617,0.5581395626068115,1.349721074104309
35,0.5549506545066833,1.3473031520843506,0.5581395626068115,1.3417556285858154,0.599523663520813,1.3034157752990723,0.596443235874176,1.304972529411316,0.5484858751296997,1.3540476560592651,0.48290014266967773,1.418612003326416,0.5668594837188721,1.3359136581420898,0.5581395626068115,1.3441799879074097,0.49608710408210754,1.411548137664795,0.34610122442245483,1.5543767213821411
36,0.5624362230300903,1.337709903717041,0.5786593556404114,1.3229998350143433,0.5882953405380249,1.3133530616760254,0.600547194480896,1.3018665313720703,0.5331745743751526,1.3694815635681152,0.5225718021392822,1.381043791770935,0.5559714436531067,1.3474925756454468,0.5581395626068115,1.3530067205429077,0.5233072638511658,1.3819687366485596,0.5458276271820068,1.3537226915359497
37,0.5416808724403381,1.3571614027023315,0.5786593556404114,1.320853590965271,0.6049676537513733,1.2956899404525757,0.596443235874176,1.3008594512939453,0.544062614440918,1.359499216079712,0.5307797789573669,1.3723663091659546,0.5624362230300903,1.3416506052017212,0.5499315857887268,1.3549399375915527,0.5505273938179016,1.358313798904419,0.5526675581932068,1.3541550636291504
38,0.5430418252944946,1.352095603942871,0.5745553970336914,1.3261226415634155,0.6025859117507935,1.299185037612915,0.596443235874176,1.3031424283981323,0.549506664276123,1.3535412549972534,0.5389876961708069,1.3610920906066895,0.5658386945724487,1.336624026298523,0.5690834522247314,1.3355454206466675,0.5410003662109375,1.3663150072097778,0.5430916547775269,1.3611323833465576
39,0.5566519498825073,1.3442111015319824,0.5663474798202515,1.33389151096344,0.6015651822090149,1.297046422958374,0.5854992866516113,1.3152272701263428,0.5457638502120972,1.3553757667541504,0.5444596409797668,1.3597661256790161,0.5658386945724487,1.3365826606750488,0.5485635995864868,1.358896255493164,0.5358965396881104,1.3676685094833374,0.5554035305976868,1.343021035194397
40,0.5352160334587097,1.363901138305664,0.5649794936180115,1.332127332687378,0.5831915736198425,1.3173716068267822,0.592339277267456,1.3148225545883179,0.5386185646057129,1.364950180053711,0.5362517237663269,1.3660093545913696,0.5648179650306702,1.336978554725647,0.5608755350112915,1.346382975578308,0.5450833439826965,1.3622533082962036,0.5512995719909668,1.3469966650009155
41,0.5658386945724487,1.3358854055404663,0.5718194246292114,1.32860267162323,0.5933991074562073,1.3073374032974243,0.607387125492096,1.299843192100525,0.4892820715904236,1.4117612838745117,0.5430916547775269,1.361761450767517,0.5576726794242859,1.3423658609390259,0.5622435212135315,1.3431395292282104,0.5569921731948853,1.3515739440917969,0.5608755350112915,1.347391963005066
42,0.574685275554657,1.3301911354064941,0.5759233832359314,1.3217061758041382,0.5988431572914124,1.3058336973190308,0.603283166885376,1.29839289188385,0.5437223315238953,1.3602864742279053,0.529411792755127,1.3770928382873535,0.5675399899482727,1.335134744644165,0.5540355443954468,1.3502548933029175,0.5491663813591003,1.3574341535568237,0.5581395626068115,1.3412829637527466
43,0.549846887588501,1.3498706817626953,0.5663474798202515,1.3339487314224243,0.599523663520813,1.3014549016952515,0.5854992866516113,1.312319040298462,0.5586934089660645,1.3446093797683716,0.5170998573303223,1.3861560821533203,0.5736644864082336,1.3306573629379272,0.5540355443954468,1.3492815494537354,0.5444028377532959,1.3635334968566895,0.5170998573303223,1.3829054832458496
44,0.5532494187355042,1.3435851335525513,0.5868673324584961,1.3073474168777466,0.5961211323738098,1.3032479286193848,0.6101230978965759,1.291013479232788,0.5287512540817261,1.3745888471603394,0.49931600689888,1.4027373790740967,0.5774073004722595,1.3239630460739136,0.5704514384269714,1.3291032314300537,0.5512079000473022,1.3596395254135132,0.5554035305976868,1.3433955907821655
45,0.5549506545066833,1.3438045978546143,0.5854992866516113,1.3195356130599976,0.5947601199150085,1.306834101676941,0.5813953280448914,1.3158047199249268,0.536577045917511,1.3669284582138062,0.5088919401168823,1.3945801258087158,0.5719632506370544,1.3321083784103394,0.5786593556404114,1.3258346319198608,0.5535896420478821,1.3494676351547241,0.5540355443954468,1.3462327718734741
46,0.5525689125061035,1.3476002216339111,0.5896033048629761,1.314277172088623,0.592038094997406,1.3081762790679932,0.6169630885124207,1.2865962982177734,0.4702279567718506,1.4329497814178467,0.4774281680583954,1.427032709121704,0.5787683129310608,1.3236695528030396,0.5471956133842468,1.3533596992492676,0.555290937423706,1.3502181768417358,0.5608755350112915,1.340944766998291
47,0.5563116669654846,1.3417633771896362,0.5581395626068115,1.342989206314087,0.6042871475219727,1.2979873418807983,0.5896033048629761,1.3103582859039307,0.5035726428031921,1.399194598197937,0.46785226464271545,1.433002233505249,0.5580129027366638,1.3417460918426514,0.5622435212135315,1.3390051126480103,0.5522286295890808,1.355721116065979,0.5581395626068115,1.3353339433670044
48,0.563116729259491,1.336836576461792,0.596443235874176,1.3044129610061646,0.6046274304389954,1.2971129417419434,0.593707263469696,1.3147423267364502,0.4797550141811371,1.4235204458236694,0.4965800344944,1.4091956615447998,0.5634569525718689,1.3375375270843506,0.5554035305976868,1.3435958623886108,0.5566519498825073,1.3490713834762573,0.5608755350112915,1.3420993089675903
49,0.5583531856536865,1.3408862352371216,0.5485635995864868,1.3529616594314575,0.6042871475219727,1.2981370687484741,0.5745553970336914,1.3248329162597656,0.5314732789993286,1.3725934028625488,0.4911080598831177,1.412794589996338,0.56719970703125,1.3352769613265991,0.5321477651596069,1.3706414699554443,0.549506664276123,1.3562473058700562,0.5362517237663269,1.3633334636688232
