,trial_name,epochs,learning_rate,dropout_val,l2_val,layer_size,training_loss,training_mae,training_mse,validation_loss,validation_mae,validation_mse,test_loss,test_mae,test_mse
222,Ep250_Lr05_Do2_L21e-05_Ls29,250,0.05,0.2,1e-05,29,0.01290785800665617,0.074493907392025,0.0126897431910038,0.007657999638468027,0.06019415333867073,0.0074394466355443,0.007761240005493164,0.06053262576460838,0.007542687933892012
223,Ep250_Lr05_Do2_L21e-05_Ls58,250,0.05,0.2,1e-05,58,0.014405446127057076,0.07990724593400955,0.014174440875649452,0.00945709552615881,0.06275680661201477,0.00922475941479206,0.009481732733547688,0.06261098384857178,0.009249393828213215
224,Ep250_Lr05_Do2_L21e-05_Ls87,250,0.05,0.2,1e-05,87,0.013021338731050491,0.07460051774978638,0.012744094245135784,0.00793604925274849,0.05810364708304405,0.0076577430590987206,0.007993788458406925,0.05821637436747551,0.007715483661741018
225,Ep250_Lr05_Do3_L2001_Ls29,250,0.05,0.3,0.001,29,0.02391110174357891,0.1122426688671112,0.02391110174357891,0.023318275809288025,0.10951988399028778,0.023318275809288025,0.023246722295880318,0.109434574842453,0.023246722295880318
226,Ep250_Lr05_Do3_L2001_Ls58,250,0.05,0.3,0.001,58,0.023936934769153595,0.11225350201129913,0.023936934769153595,0.023321492597460747,0.10897517949342728,0.023321492597460747,0.023252256214618683,0.10888521373271942,0.023252256214618683
227,Ep250_Lr05_Do3_L2001_Ls87,250,0.05,0.3,0.001,87,0.023912101984024048,0.11216964572668076,0.023912101984024048,0.023315323516726494,0.10957880318164825,0.023315323516726494,0.02324516698718071,0.10949399322271347,0.02324516698718071
228,Ep250_Lr05_Do3_L20001_Ls29,250,0.05,0.3,0.0001,29,0.020679280161857605,0.09939303249120712,0.02046988718211651,0.016296738758683205,0.0858561173081398,0.016092190518975258,0.01623271033167839,0.08554801344871521,0.016028160229325294
229,Ep250_Lr05_Do3_L20001_Ls58,250,0.05,0.3,0.0001,58,0.021062305197119713,0.10301350802183151,0.02092345803976059,0.01880333572626114,0.09281851351261139,0.018665390089154243,0.018680745735764503,0.09242820739746094,0.018542803823947906
230,Ep250_Lr05_Do3_L20001_Ls87,250,0.05,0.3,0.0001,87,0.02391345612704754,0.1120857372879982,0.02391345612704754,0.023388942703604698,0.11228477954864502,0.023388942703604698,0.02333037368953228,0.11221785098314285,0.02333037368953228
231,Ep250_Lr05_Do3_L21e-05_Ls29,250,0.05,0.3,1e-05,29,0.018115149810910225,0.0920044556260109,0.017950963228940964,0.013377956114709377,0.07932033389806747,0.013211221434175968,0.01333711203187704,0.07894100248813629,0.013170368038117886
232,Ep250_Lr05_Do3_L21e-05_Ls58,250,0.05,0.3,1e-05,58,0.017779173329472542,0.09095443785190582,0.01754787191748619,0.014680122025310993,0.08171623200178146,0.014448394998908043,0.01463670190423727,0.08142022788524628,0.014404972083866596
233,Ep250_Lr05_Do3_L21e-05_Ls87,250,0.05,0.3,1e-05,87,0.01868431083858013,0.09530913084745407,0.01854708604514599,0.014481893740594387,0.08307044953107834,0.01434092503041029,0.014498649165034294,0.08288344740867615,0.014357681386172771
234,Ep250_Lr05_Do4_L2001_Ls29,250,0.05,0.4,0.001,29,0.02390771172940731,0.11219389736652374,0.02390771172940731,0.023348964750766754,0.10845622420310974,0.023348964750766754,0.023274017497897148,0.10835667699575424,0.023274017497897148
235,Ep250_Lr05_Do4_L2001_Ls58,250,0.05,0.4,0.001,58,0.023911135271191597,0.1122656911611557,0.023911135271191597,0.02334311604499817,0.11140472441911697,0.02334311604499817,0.02327553927898407,0.11133284121751785,0.02327553927898407
236,Ep250_Lr05_Do4_L2001_Ls87,250,0.05,0.4,0.001,87,0.023914247751235962,0.11205822229385376,0.023914247751235962,0.02361629158258438,0.11491469293832779,0.02361629158258438,0.02356880158185959,0.11488907039165497,0.02356880158185959
237,Ep250_Lr05_Do4_L20001_Ls29,250,0.05,0.4,0.0001,29,0.02393258549273014,0.11218036711215973,0.02393258549273014,0.023446187376976013,0.11317317932844162,0.023446187376976013,0.023390086367726326,0.11311989277601242,0.023390086367726326
238,Ep250_Lr05_Do4_L20001_Ls58,250,0.05,0.4,0.0001,58,0.023928456008434296,0.11236803978681564,0.023928456008434296,0.023315809667110443,0.10930489003658295,0.023315809667110443,0.023247025907039642,0.10921801626682281,0.023247025907039642
239,Ep250_Lr05_Do4_L20001_Ls87,250,0.05,0.4,0.0001,87,0.02393493428826332,0.11221309751272202,0.02393493428826332,0.023316403850913048,0.11026087403297424,0.023316403850913048,0.023247646167874336,0.1101825013756752,0.023247646167874336
240,Ep250_Lr05_Do4_L21e-05_Ls29,250,0.05,0.4,1e-05,29,0.023928966373205185,0.11215615272521973,0.023928966373205185,0.023318735882639885,0.10994143038988113,0.023318735882639885,0.023256853222846985,0.10985496640205383,0.023256853222846985
241,Ep250_Lr05_Do4_L21e-05_Ls58,250,0.05,0.4,1e-05,58,0.022217409685254097,0.10598189383745193,0.02217159979045391,0.020109232515096664,0.09974750131368637,0.020063091069459915,0.02009761892259121,0.09982894361019135,0.02005147375166416
242,Ep250_Lr05_Do4_L21e-05_Ls87,250,0.05,0.4,1e-05,87,0.023921146988868713,0.11230829358100891,0.023921146988868713,0.023370299488306046,0.10872968286275864,0.023370299488306046,0.023314937949180603,0.10861879587173462,0.023314937949180603
243,Ep250_Lr05_Do5_L2001_Ls29,250,0.05,0.5,0.001,29,0.023926392197608948,0.11202903836965561,0.023926392197608948,0.023359356448054314,0.11123931407928467,0.023359356448054314,0.023303497582674026,0.11116236448287964,0.023303497582674026
244,Ep250_Lr05_Do5_L2001_Ls58,250,0.05,0.5,0.001,58,0.023938143625855446,0.11235027015209198,0.023938143625855446,0.023351095616817474,0.1081024557352066,0.023351095616817474,0.023282742127776146,0.10799961537122726,0.023282742127776146
245,Ep250_Lr05_Do5_L2001_Ls87,250,0.05,0.5,0.001,87,0.023908553645014763,0.1120939552783966,0.023908553645014763,0.02334621176123619,0.11066179722547531,0.02334621176123619,0.023290105164051056,0.11057979613542557,0.023290105164051056
246,Ep250_Lr05_Do5_L20001_Ls29,250,0.05,0.5,0.0001,29,0.0239254217594862,0.11228512972593307,0.0239254217594862,0.02336360514163971,0.10804328322410583,0.02336360514163971,0.02330079860985279,0.10793299973011017,0.02330079860985279
247,Ep250_Lr05_Do5_L20001_Ls58,250,0.05,0.5,0.0001,58,0.023927006870508194,0.11215490847826004,0.023927006870508194,0.023361507803201675,0.11176320165395737,0.023361507803201675,0.023291397839784622,0.11169400811195374,0.023291397839784622
248,Ep250_Lr05_Do5_L20001_Ls87,250,0.05,0.5,0.0001,87,0.023934509605169296,0.1123591884970665,0.023934509605169296,0.02331681177020073,0.11029906570911407,0.02331681177020073,0.023252572864294052,0.1102171391248703,0.023252572864294052
249,Ep250_Lr05_Do5_L21e-05_Ls29,250,0.05,0.5,1e-05,29,0.02391119860112667,0.11215736716985703,0.02391119860112667,0.023390481248497963,0.11204355210065842,0.023390481248497963,0.023335294798016548,0.11197879910469055,0.023335294798016548
250,Ep250_Lr05_Do5_L21e-05_Ls58,250,0.05,0.5,1e-05,58,0.023907221853733063,0.11217581480741501,0.023907221853733063,0.023314200341701508,0.10998757928609848,0.023314200341701508,0.023245200514793396,0.10990678519010544,0.023245200514793396
251,Ep250_Lr05_Do5_L21e-05_Ls87,250,0.05,0.5,1e-05,87,0.02391757071018219,0.11221026629209518,0.02391757071018219,0.023329202085733414,0.10972869396209717,0.023329202085733414,0.02325410209596157,0.10964438319206238,0.02325410209596157
252,Ep250_Lr01_Do2_L2001_Ls29,250,0.01,0.2,0.001,29,0.013056657277047634,0.07102549076080322,0.011573056690394878,0.00813446007668972,0.052606165409088135,0.006677689496427774,0.008156257681548595,0.05288923531770706,0.0066994898952543736
253,Ep250_Lr01_Do2_L2001_Ls58,250,0.01,0.2,0.001,58,0.012914343737065792,0.07103998214006424,0.011492838151752949,0.008048766292631626,0.06052042171359062,0.006685163825750351,0.008188304491341114,0.06111849844455719,0.00682470016181469
254,Ep250_Lr01_Do2_L2001_Ls87,250,0.01,0.2,0.001,87,0.013165488839149475,0.07133214920759201,0.011717181652784348,0.010161219164729118,0.05784742161631584,0.008798876777291298,0.010221689008176327,0.05791252478957176,0.008859350346028805
255,Ep250_Lr01_Do2_L20001_Ls29,250,0.01,0.2,0.0001,29,0.010377330705523491,0.06344151496887207,0.009504363872110844,0.007163557223975658,0.05154600739479065,0.006297360640019178,0.007144199218600988,0.05160557106137276,0.006277997978031635
256,Ep250_Lr01_Do2_L20001_Ls58,250,0.01,0.2,0.0001,58,0.010396087542176247,0.06241878867149353,0.009516247548162937,0.00740648340433836,0.04993913322687149,0.0065139359794557095,0.0074947187677025795,0.050099682062864304,0.006602173671126366
257,Ep250_Lr01_Do2_L20001_Ls87,250,0.01,0.2,0.0001,87,0.010094299912452698,0.0614265613257885,0.009103798307478428,0.006759347394108772,0.04878731071949005,0.005773419514298439,0.006885434500873089,0.049118053168058395,0.005899508483707905
258,Ep250_Lr01_Do2_L21e-05_Ls29,250,0.01,0.2,1e-05,29,0.008887932635843754,0.058078836649656296,0.008405502885580063,0.005879488307982683,0.047012168914079666,0.005395868793129921,0.005907527636736631,0.047128986567258835,0.0054239071905612946
259,Ep250_Lr01_Do2_L21e-05_Ls58,250,0.01,0.2,1e-05,58,0.008109604008495808,0.054856762290000916,0.00756053626537323,0.007554561831057072,0.04876994714140892,0.007008693180978298,0.00756928650662303,0.048433877527713776,0.00702341552823782
260,Ep250_Lr01_Do2_L21e-05_Ls87,250,0.01,0.2,1e-05,87,0.008687879890203476,0.05717398226261139,0.008146115578711033,0.006156733725219965,0.046865999698638916,0.005611297208815813,0.006145647261291742,0.04664357006549835,0.005600211210548878
261,Ep250_Lr01_Do3_L2001_Ls29,250,0.01,0.3,0.001,29,0.01642690598964691,0.08422637730836868,0.015241216868162155,0.014013496227562428,0.07246611267328262,0.012886294163763523,0.014119282364845276,0.0728716179728508,0.012992078438401222
262,Ep250_Lr01_Do3_L2001_Ls58,250,0.01,0.3,0.001,58,0.016219493001699448,0.08185649663209915,0.01485405769199133,0.010267527773976326,0.06284301728010178,0.008895626291632652,0.010312467813491821,0.0631384402513504,0.008940565399825573
263,Ep250_Lr01_Do3_L2001_Ls87,250,0.01,0.3,0.001,87,0.016018543392419815,0.08150196075439453,0.01464784238487482,0.010499670170247555,0.06428615003824234,0.009091639891266823,0.01043164636939764,0.06416615843772888,0.009023620747029781
264,Ep250_Lr01_Do3_L20001_Ls29,250,0.01,0.3,0.0001,29,0.01388063095510006,0.07544106990098953,0.013004246167838573,0.010759580880403519,0.06415559351444244,0.00990238506346941,0.010972369462251663,0.0646427795290947,0.010115175507962704
265,Ep250_Lr01_Do3_L20001_Ls58,250,0.01,0.3,0.0001,58,0.013657452538609505,0.07389296591281891,0.012712111696600914,0.00845305621623993,0.05523763224482536,0.007498300168663263,0.008604983799159527,0.05565353482961655,0.007650227285921574
266,Ep250_Lr01_Do3_L20001_Ls87,250,0.01,0.3,0.0001,87,0.013082541525363922,0.07225300371646881,0.012053634971380234,0.00903912354260683,0.06413651257753372,0.008037187159061432,0.00905766524374485,0.06409542262554169,0.008055726997554302
267,Ep250_Lr01_Do3_L21e-05_Ls29,250,0.01,0.3,1e-05,29,0.011966655030846596,0.07036206126213074,0.011513852514326572,0.01069681067019701,0.061676330864429474,0.010243942961096764,0.010711156763136387,0.06161981448531151,0.010258287191390991
268,Ep250_Lr01_Do3_L21e-05_Ls58,250,0.01,0.3,1e-05,58,0.011670621111989021,0.06869406253099442,0.011174479499459267,0.009303363971412182,0.056132722645998,0.008806017227470875,0.009355958551168442,0.055935829877853394,0.008858614601194859
269,Ep250_Lr01_Do3_L21e-05_Ls87,250,0.01,0.3,1e-05,87,0.01152652595192194,0.06819406151771545,0.010977438651025295,0.008863963186740875,0.057274844497442245,0.008316921070218086,0.008918425999581814,0.05727440491318703,0.008371385745704174
270,Ep250_Lr01_Do4_L2001_Ls29,250,0.01,0.4,0.001,29,0.019316691905260086,0.09323478490114212,0.01815974712371826,0.016182878986001015,0.07945138961076736,0.015025777742266655,0.016294565051794052,0.07962878048419952,0.015137464739382267
271,Ep250_Lr01_Do4_L2001_Ls58,250,0.01,0.4,0.001,58,0.019145650789141655,0.09292081743478775,0.017984729260206223,0.013987388461828232,0.07327225059270859,0.012840470299124718,0.013968522660434246,0.07305754721164703,0.012821606360375881
272,Ep250_Lr01_Do4_L2001_Ls87,250,0.01,0.4,0.001,87,0.019265076145529747,0.0928260087966919,0.0180324949324131,0.013478451408445835,0.07480736076831818,0.01224544271826744,0.013543783687055111,0.07484710961580276,0.012310773134231567
273,Ep250_Lr01_Do4_L20001_Ls29,250,0.01,0.4,0.0001,29,0.016510529443621635,0.08535967767238617,0.015703514218330383,0.013027223758399487,0.0751669853925705,0.012232065200805664,0.012988241389393806,0.07495005428791046,0.012193084694445133
274,Ep250_Lr01_Do4_L20001_Ls58,250,0.01,0.4,0.0001,58,0.01591833122074604,0.08241655677556992,0.015060760080814362,0.009995945729315281,0.06499829143285751,0.009119276888668537,0.010088137350976467,0.06526760011911392,0.009211468510329723
275,Ep250_Lr01_Do4_L20001_Ls87,250,0.01,0.4,0.0001,87,0.016144469380378723,0.08313608169555664,0.015216990374028683,0.010468373075127602,0.06650996953248978,0.009562015533447266,0.010589130222797394,0.0666346400976181,0.009682772681117058
276,Ep250_Lr01_Do4_L21e-05_Ls29,250,0.01,0.4,1e-05,29,0.01492069661617279,0.08071792870759964,0.014505716972053051,0.012839151546359062,0.07369962334632874,0.012427473440766335,0.012884199619293213,0.07390757650136948,0.012472523376345634
277,Ep250_Lr01_Do4_L21e-05_Ls58,250,0.01,0.4,1e-05,58,0.014512385241687298,0.07926922291517258,0.014034200459718704,0.010592729784548283,0.06839484721422195,0.01011663954705,0.010715452954173088,0.06861583143472672,0.010239360854029655
278,Ep250_Lr01_Do4_L21e-05_Ls87,250,0.01,0.4,1e-05,87,0.014719923958182335,0.07960302382707596,0.014227908104658127,0.012008707039058208,0.06921254843473434,0.011511823162436485,0.012067352421581745,0.06942771375179291,0.011570475064218044
279,Ep250_Lr01_Do5_L2001_Ls29,250,0.01,0.5,0.001,29,0.0223703570663929,0.10622653365135193,0.02194656804203987,0.020023714751005173,0.10063041746616364,0.019615264609456062,0.019901281222701073,0.10027696937322617,0.01949283666908741
280,Ep250_Lr01_Do5_L2001_Ls58,250,0.01,0.5,0.001,58,0.021634910255670547,0.10205312818288803,0.020897192880511284,0.018371224403381348,0.09147324413061142,0.017627844586968422,0.01832653395831585,0.0912424772977829,0.017583156004548073
281,Ep250_Lr01_Do5_L2001_Ls87,250,0.01,0.5,0.001,87,0.021929427981376648,0.10292357206344604,0.021175241097807884,0.018856925889849663,0.08806230872869492,0.018102942034602165,0.01879091188311577,0.08775694668292999,0.018036937341094017
282,Ep250_Lr01_Do5_L20001_Ls29,250,0.01,0.5,0.0001,29,0.018824070692062378,0.09293457120656967,0.01803332194685936,0.014614131301641464,0.07806726545095444,0.013814961537718773,0.014790860936045647,0.0783059298992157,0.013991697691380978
283,Ep250_Lr01_Do5_L20001_Ls58,250,0.01,0.5,0.0001,58,0.018848087638616562,0.09286244213581085,0.018124762922525406,0.015772083774209023,0.08075705170631409,0.015040941536426544,0.015760021284222603,0.08086271584033966,0.0150288762524724
284,Ep250_Lr01_Do5_L20001_Ls87,250,0.01,0.5,0.0001,87,0.01894303783774376,0.09309590607881546,0.01821371354162693,0.013883363455533981,0.07927455753087997,0.01314001064747572,0.013911769725382328,0.0793590247631073,0.01316840946674347
285,Ep250_Lr01_Do5_L21e-05_Ls29,250,0.01,0.5,1e-05,29,0.017588693648576736,0.08962717652320862,0.017215507104992867,0.016131117939949036,0.08028984814882278,0.015759849920868874,0.016191864386200905,0.08036138862371445,0.01582060009241104
286,Ep250_Lr01_Do5_L21e-05_Ls58,250,0.01,0.5,1e-05,58,0.017299899831414223,0.08897825330495834,0.01691027171909809,0.015531402081251144,0.08182928711175919,0.015143337659537792,0.015624111518263817,0.08182818442583084,0.015236043371260166
287,Ep250_Lr01_Do5_L21e-05_Ls87,250,0.01,0.5,1e-05,87,0.017696265131235123,0.09002532064914703,0.017282672226428986,0.014462308958172798,0.07968831807374954,0.014043852686882019,0.01458776742219925,0.07994617521762848,0.01416931115090847
288,Ep250_Lr005_Do2_L2001_Ls29,250,0.005,0.2,0.001,29,0.012118364684283733,0.0671202763915062,0.01060169655829668,0.007198291830718517,0.05006514862179756,0.0056750234216451645,0.0072706956416368484,0.05039312690496445,0.0057474300265312195
289,Ep250_Lr005_Do2_L2001_Ls58,250,0.005,0.2,0.001,58,0.012075187638401985,0.06653793156147003,0.010489990934729576,0.007893123663961887,0.0498320572078228,0.006341683212667704,0.00797244068235159,0.04985375329852104,0.006421000696718693
290,Ep250_Lr005_Do2_L2001_Ls87,250,0.005,0.2,0.001,87,0.011809020303189754,0.0665683001279831,0.010262447409331799,0.008391501381993294,0.0562368743121624,0.006854482926428318,0.00832355860620737,0.05636851117014885,0.006786538753658533
291,Ep250_Lr005_Do2_L20001_Ls29,250,0.005,0.2,0.0001,29,0.009978550486266613,0.06123587116599083,0.009059349074959755,0.006452327594161034,0.05019299313426018,0.005531030241400003,0.0065144021064043045,0.050497498363256454,0.005593105219304562
292,Ep250_Lr005_Do2_L20001_Ls58,250,0.005,0.2,0.0001,58,0.009984385222196579,0.06023792922496796,0.008988001383841038,0.005818139761686325,0.0435154102742672,0.0048232111148536205,0.005975360982120037,0.043862830847501755,0.004980430472642183
293,Ep250_Lr005_Do2_L20001_Ls87,250,0.005,0.2,0.0001,87,0.009487984701991081,0.058156777173280716,0.008404254913330078,0.006530333776026964,0.048224397003650665,0.005462571978569031,0.006644408218562603,0.048626698553562164,0.005576645955443382
294,Ep250_Lr005_Do2_L21e-05_Ls29,250,0.005,0.2,1e-05,29,0.008696985431015491,0.05781173333525658,0.00823176745325327,0.0060538058169186115,0.04462594911456108,0.005590008106082678,0.006049491930752993,0.04431796818971634,0.005585693288594484
295,Ep250_Lr005_Do2_L21e-05_Ls58,250,0.005,0.2,1e-05,58,0.008246240206062794,0.05449218302965164,0.007653722073882818,0.005134908016771078,0.044018860906362534,0.004540085326880217,0.0051311589777469635,0.04359975829720497,0.004536336753517389
296,Ep250_Lr005_Do2_L21e-05_Ls87,250,0.005,0.2,1e-05,87,0.008327238261699677,0.05465824156999588,0.007729180157184601,0.005614671856164932,0.04578214883804321,0.005019813310354948,0.005623163189738989,0.04557053744792938,0.005028306506574154
297,Ep250_Lr005_Do3_L2001_Ls29,250,0.005,0.3,0.001,29,0.01502272393554449,0.07846765965223312,0.013562075793743134,0.011302068829536438,0.06619176268577576,0.009803494438529015,0.011291176080703735,0.0660940483212471,0.009792599827051163
298,Ep250_Lr005_Do3_L2001_Ls58,250,0.005,0.3,0.001,58,0.015274528414011002,0.07848095148801804,0.013675756752490997,0.01172641757875681,0.06404577195644379,0.010165419429540634,0.011838989332318306,0.06413251161575317,0.010277989320456982
299,Ep250_Lr005_Do3_L2001_Ls87,250,0.005,0.3,0.001,87,0.014761817641556263,0.07718000560998917,0.013145074248313904,0.009554518386721611,0.05745464190840721,0.007878201082348824,0.009618925862014294,0.057591214776039124,0.007942610420286655
300,Ep250_Lr005_Do3_L20001_Ls29,250,0.005,0.3,0.0001,29,0.012868745252490044,0.07209132611751556,0.011960936710238457,0.01149347610771656,0.06496555358171463,0.010586606338620186,0.011566204950213432,0.0647749975323677,0.010659327730536461
301,Ep250_Lr005_Do3_L20001_Ls58,250,0.005,0.3,0.0001,58,0.01227631513029337,0.06882907450199127,0.011222686618566513,0.008881418034434319,0.05795969441533089,0.007850073277950287,0.009051697328686714,0.05826893076300621,0.008020353503525257
302,Ep250_Lr005_Do3_L20001_Ls87,250,0.005,0.3,0.0001,87,0.012180255725979805,0.06788668036460876,0.011034772731363773,0.008388341404497623,0.0549246147274971,0.0072489213198423386,0.00843538623303175,0.05497867241501808,0.0072959670796990395
303,Ep250_Lr005_Do3_L21e-05_Ls29,250,0.005,0.3,1e-05,29,0.011267158202826977,0.06761696189641953,0.010774113237857819,0.0074858167208731174,0.05276759713888168,0.006989573128521442,0.007517693564295769,0.052675314247608185,0.0070214467123150826
304,Ep250_Lr005_Do3_L21e-05_Ls58,250,0.005,0.3,1e-05,58,0.01088620349764824,0.065524160861969,0.010273655876517296,0.008037850260734558,0.05415904521942139,0.007428112905472517,0.008211256936192513,0.053952012211084366,0.007601520512253046
305,Ep250_Lr005_Do3_L21e-05_Ls87,250,0.005,0.3,1e-05,87,0.01108887605369091,0.06580787897109985,0.01044504251331091,0.009294167160987854,0.05967533960938454,0.008650357834994793,0.009416547603905201,0.06001167744398117,0.008772745728492737
306,Ep250_Lr005_Do4_L2001_Ls29,250,0.005,0.4,0.001,29,0.01773499697446823,0.08827328681945801,0.016347384080290794,0.01416077185422182,0.07557790726423264,0.012744436971843243,0.014202077873051167,0.0755109190940857,0.01278573926538229
307,Ep250_Lr005_Do4_L2001_Ls58,250,0.005,0.4,0.001,58,0.01792316325008869,0.08785846829414368,0.016471154987812042,0.01304895244538784,0.07482422143220901,0.011632333509624004,0.01317484863102436,0.07522045820951462,0.011758233420550823
308,Ep250_Lr005_Do4_L2001_Ls87,250,0.005,0.4,0.001,87,0.01778985559940338,0.08757750689983368,0.016317104920744896,0.012318792752921581,0.07037235796451569,0.010731099173426628,0.012376264669001102,0.07027836889028549,0.010788577608764172
309,Ep250_Lr005_Do4_L20001_Ls29,250,0.005,0.4,0.0001,29,0.015542698092758656,0.08144491910934448,0.014635014347732067,0.012136142700910568,0.0691552385687828,0.011225629597902298,0.012244799174368382,0.06946089118719101,0.011334284208714962
310,Ep250_Lr005_Do4_L20001_Ls58,250,0.005,0.4,0.0001,58,0.014982382766902447,0.0783916488289833,0.013869419693946838,0.012816840782761574,0.06967093050479889,0.011737181805074215,0.01286260224878788,0.06968764960765839,0.011782939545810223
311,Ep250_Lr005_Do4_L20001_Ls87,250,0.005,0.4,0.0001,87,0.014810304157435894,0.07782792299985886,0.013720297254621983,0.012468280270695686,0.07799607515335083,0.011396459303796291,0.0125544723123312,0.07834595441818237,0.011482651345431805
312,Ep250_Lr005_Do4_L21e-05_Ls29,250,0.005,0.4,1e-05,29,0.014130081981420517,0.07739861309528351,0.013666289858520031,0.011380393989384174,0.06988642364740372,0.010914386250078678,0.011435682885348797,0.06982788443565369,0.010969670489430428
313,Ep250_Lr005_Do4_L21e-05_Ls58,250,0.005,0.4,1e-05,58,0.013562696985900402,0.07533340901136398,0.012966093607246876,0.011805441230535507,0.06948912143707275,0.011214631609618664,0.011906006373465061,0.06957877427339554,0.011315196752548218
314,Ep250_Lr005_Do4_L21e-05_Ls87,250,0.005,0.4,1e-05,87,0.013659204356372356,0.07522322237491608,0.013024902902543545,0.012724015861749649,0.07359380275011063,0.012090858072042465,0.012937617488205433,0.07410330325365067,0.012304460629820824
315,Ep250_Lr005_Do5_L2001_Ls29,250,0.005,0.5,0.001,29,0.020510129630565643,0.0975976437330246,0.019378751516342163,0.016299249604344368,0.08136565238237381,0.015110482461750507,0.01641080714762211,0.08138962090015411,0.015222044661641121
316,Ep250_Lr005_Do5_L2001_Ls58,250,0.005,0.5,0.001,58,0.020361654460430145,0.09646927565336227,0.019127000123262405,0.016927795484662056,0.08451257646083832,0.015659844502806664,0.016918616369366646,0.08447262644767761,0.015650674700737
317,Ep250_Lr005_Do5_L2001_Ls87,250,0.005,0.5,0.001,87,0.02033759467303753,0.09677073359489441,0.019052697345614433,0.017756765708327293,0.08793915808200836,0.016540898010134697,0.017704574391245842,0.08774910122156143,0.016488701105117798
318,Ep250_Lr005_Do5_L20001_Ls29,250,0.005,0.5,0.0001,29,0.017945872619748116,0.08991947770118713,0.01714983396232128,0.013960925862193108,0.07967793196439743,0.013172615319490433,0.014072408899664879,0.07987120002508163,0.013284101150929928
319,Ep250_Lr005_Do5_L20001_Ls58,250,0.005,0.5,0.0001,58,0.017190856859087944,0.08633787930011749,0.016168132424354553,0.014734315685927868,0.07624249905347824,0.013715259730815887,0.014897974207997322,0.07664573192596436,0.013878918252885342
320,Ep250_Lr005_Do5_L20001_Ls87,250,0.005,0.5,0.0001,87,0.017471324652433395,0.08724543452262878,0.016426600515842438,0.01469954289495945,0.07861632108688354,0.013658875599503517,0.01482347957789898,0.07881666719913483,0.013782801106572151
321,Ep250_Lr005_Do5_L21e-05_Ls29,250,0.005,0.5,1e-05,29,0.016968294978141785,0.08783558756113052,0.016565140336751938,0.014196306467056274,0.0766710489988327,0.013795691542327404,0.014160990715026855,0.07661382853984833,0.013760377652943134
322,Ep250_Lr005_Do5_L21e-05_Ls58,250,0.005,0.5,1e-05,58,0.01607043668627739,0.08453772217035294,0.015579475089907646,0.015089152380824089,0.07680512964725494,0.014598537236452103,0.015112387016415596,0.07682570815086365,0.014621776528656483
323,Ep250_Lr005_Do5_L21e-05_Ls87,250,0.005,0.5,1e-05,87,0.015996074303984642,0.08383556455373764,0.01541202049702406,0.014717461541295052,0.08135682344436646,0.014132303185760975,0.014876646921038628,0.08158950507640839,0.01429149229079485
